Train	Interpolation
0.0003701276205576032	0.00037943919460444424
0.0003093145558884777	0.00032403472120014356
0.00010954442728687841	0.00012106540951198736
0.0002919123628546558	0.0002972985578367618
0.00022508751784077464	0.00024749554288099995
0.0005563216608453061	0.0005707578644213343
0.0005144951909443086	0.0006179204003622628
0.0003890515129392133	0.00046159008286125123
0.00038951947811596556	0.000402299429611195
0.0005917640775875102	0.0006054119579742771
0.0003654251386627755	0.0003705798704539878
0.0004685657766601833	0.0005224954111677767
4.504426261889849e-05	4.735424471256394e-05
6.030363848951309e-05	6.166892349724053e-05
0.00026429937331359234	0.0002720124910246809
0.0005059659720800275	0.0005114989541945228
0.0001271155951681646	0.00013293905112260452
0.0002289587566223869	0.00024087471815286004
0.00048449591854548836	0.0004967964119989744
0.0006163893115449501	0.0007362809683450626
0.0008685757595715785	0.0010318515742771418
6.711363009567483e-05	8.346231401475496e-05
0.00021305543684330963	0.0002279645892593116
0.0014207049012423798	0.0017005447714575138
0.0005551481005137027	0.0006324243374655372
0.00016956323372441657	0.00019316159458229265
0.0006957429898698991	0.0007066089546467959
0.00014970051994599997	0.00015320850127218438
0.00036337304900557613	0.00042975128413660815
0.0004113432981860218	0.0004370781767732431
0.0001524787199406352	0.00015751417881197086
0.000418030087737277	0.00044036079300833905
0.00033115625196008386	0.00035840690991231734
0.0003072163441997386	0.0003560603957101337
0.0003283085725906479	0.00034888625512974043
7.106122397892433e-05	8.414456115920076e-05
0.0003165702405375226	0.00033131799471507927
0.0001961126316308473	0.000197887297211446
9.148102361321575e-05	0.00010575408272653122
0.00015880951028547085	0.00017125126010309613
0.0010659576757833925	0.0012592305128148137
0.0007473811062911423	0.0008784344725317492
0.00017341602000379153	0.00017367932744871093
0.00033413178474476086	0.00034724784387622505
0.00025982955364857034	0.00028674282847268416
0.0003364196803549727	0.0003600595783478422
0.0003272050647660632	0.00032787883836546666
0.00014061789406960985	0.00016259551225711338
0.000438675928409743	0.0004430543755588924
0.0004130059493523561	0.0005270826389815838
0.00012025484819113836	0.00012383500683279828
0.00022941563968846557	0.00025045583870269487
0.00035288817629575977	0.0004415496838111826
0.0028054847963105865	0.003200891738870322
0.00035180373486460025	0.00038469557695291253
0.00023162960767202784	0.00024419765103125335
0.0006500849489998684	0.0006669859743739744
0.00035116261677703984	0.00041710596731920393
0.000696581797979752	0.0007071613583282255
0.00015130953338939463	0.00018561120686567877
9.394483717007352e-05	9.741734831086926e-05
0.00018137158467289167	0.00021640536418005257
0.00022232716640815524	0.00022567517544108847
0.00021564403126212854	0.00021803638016140877
0.0006614702066526174	0.0006978403633599734
0.0006329580342128744	0.0007757211997196014
0.00027113715097097787	0.000285960900257458
0.0003497005973820078	0.00038272256887798866
0.0001926108804306159	0.00024086758881925686
6.632969513597486e-05	7.44996073816921e-05
0.0008470935685499809	0.0008590833497717879
0.0001917171346303037	0.00019283419626950295
0.0006226370094554803	0.0007337788114508527
0.0007073731283320644	0.0008484318944874021
0.0002209698934833082	0.00022992373338624782
0.00021848555387324607	0.00024539083097081544
0.00027728760822747915	0.0002960990276439133
0.000311327469330748	0.00033505763160017064
0.0002419589589533866	0.00026113062530818516
0.0002333414539205325	0.0002435896920045979
0.00028434390412833963	0.0003134957975688517
0.00011219811214209785	0.00011905708060094945
0.00031745688674151976	0.0003469526370784513
0.00038900327689681544	0.0004116426514347219
2.810439523011632e-05	2.892147930245005e-05
0.00046095549376167085	0.0004814368880043029
0.0005888562170517766	0.0006939597965095588
0.0002452074253487674	0.0002567511854137523
0.00013867385225093954	0.00015830211016494355
0.0005254438179429375	0.0005451052166799076
0.0020728770679273754	0.0020991233890480894
0.00024142292258762382	0.0002887651033186345
0.0005746499733773156	0.0005975359639604069
0.000591527831399255	0.0006849037858100728
0.0004510401810925338	0.00046065233542301167
0.00039940610401962976	0.00040627714382420117
0.00012663776268445476	0.00012676938782745458
0.0003184388235184368	0.00033863501744233235
0.0002980809507777113	0.00032180762321385586
0.0006929568477570009	0.0006989300316458212
